AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
5.2111,65098.748,1.40866,2.03846,1.32008
5.2139,65098.758,1.03236,2.34633,1.34085
5.2256,65098.768,0.63225,2.49233,1.41232
5.2281,65098.778,0.42883,2.43735,1.44775
5.2488,65098.788,0.3207,2.23943,1.42393
5.2622,65098.798,0.29077,1.97371,1.3549
5.2635,65098.808,0.2981,1.4563,1.2144
5.2704,65098.818,0.35919,1.00121,1.02259
5.2869,65098.828,0.43127,0.7929,0.7929
5.2893,65098.8379,0.41417,0.77458,0.70005
5.2992,65098.848,0.25901,0.72998,0.58521
5.3072,65098.858,0.03726,0.63835,0.54245
5.32,65098.868,-0.18143,0.55344,0.56077
5.3273,65098.878,-0.31948,0.38301,0.56872
5.3392,65098.888,-0.39218,0.03421,0.51496
5.3532,65098.898,-0.41783,-0.44715,0.37813
5.3612,65098.908,-0.40256,-0.90469,0.11423
5.371,65098.918,-0.34575,-1.14476,-0.11912
5.3795,65098.928,-0.2645,-1.2144,-0.28955
5.3889,65098.938,-0.31521,-1.17469,-0.35919
5.3996,65098.948,-0.60048,-1.19668,-0.39279
5.4075,65098.958,-0.9841,-1.31519,-0.42089
5.4196,65098.968,-1.43187,-1.59008,-0.4612
5.4277,65098.978,-1.63834,-1.90223,-0.52229
5.4458,65098.988,-1.58703,-2.3671,-0.63225
5.4543,65098.998,-1.32375,-2.76844,-0.75136
5.4646,65099.008,-1.04641,-3.06471,-0.92974
5.4698,65099.018,-1.06168,-3.15084,-1.07696
5.4797,65099.028,-1.35734,-3.17528,-1.31336
5.4887,65099.038,-1.6866,-3.11175,-1.46974
5.502,65099.048,-1.90956,-3.08487,-1.62246
5.5081,65099.058,-1.85764,-3.10258,-1.70859
5.5229,65099.069,-1.529,-3.01829,-1.69088
5.5361,65099.0788,-1.08673,-2.80937,-1.59191
5.5467,65099.089,-0.56139,-2.65299,-1.48074
5.5497,65099.0989,-0.16616,-2.59496,-1.41782
5.561,65099.109,0.28344,-2.59557,-1.29381
5.5706,65099.119,0.5791,-2.61573,-1.15576
5.5826,65099.129,0.81856,-2.58335,-0.96089
5.5897,65099.139,1.01159,-2.49905,-0.74403
5.6032,65099.149,1.13193,-2.39704,-0.54856
5.6089,65099.159,1.12277,-2.37443,-0.44899
5.6255,65099.169,1.15881,-2.18445,-0.34697
5.6294,65099.179,1.26755,-1.8668,-0.26328
5.6418,65099.189,1.33902,-1.45569,-0.21625
5.6485,65099.1988,1.36101,-1.12399,-0.16554
5.6607,65099.209,1.39705,-0.79107,-0.07025
5.6725,65099.219,1.4282,-0.60659,-0.01038
5.6806,65099.229,1.42332,-0.42944,0.04398
5.6888,65099.239,1.35368,-0.25168,0.07636
5.7025,65099.2488,1.16064,0.00611,0.07391
5.7098,65099.259,0.94073,0.24129,0.05315
5.721,65099.269,0.67501,0.34331,0.00733
5.7304,65099.28,0.50152,0.19364,-0.01527
5.7451,65099.29,0.58887,0.01894,-0.06903
5.75,65099.3,0.90225,0.08125,-0.23396
5.7716,65099.31,1.36651,0.62919,-0.51435
5.7786,65099.3199,1.59741,1.28709,-0.66279
5.7822,65099.33,1.60841,2.13742,-0.67745
5.7918,65099.34,1.4563,2.68597,-0.53512
5.8015,65099.35,1.31458,2.90589,-0.27428
5.8096,65099.36,1.25777,2.55097,-0.11606
5.8222,65099.37,1.24678,1.97371,-0.14905
5.8296,65099.38,1.23089,1.54732,-0.31826
5.8422,65099.39,1.11361,1.05008,-0.64935
5.8514,65099.4,0.91813,0.75198,-0.89614
5.8649,65099.411,0.63163,0.79718,-1.02992
5.8734,65099.422,0.26328,1.12338,-1.03236
5.8863,65099.432,-0.09285,1.21257,-1.00854
5.8939,65099.443,-0.29932,1.20951,-1.01098
5.9069,65099.453,-0.42883,1.29809,-1.07024
5.9126,65099.463,-0.51679,1.31214,-1.16309
5.9266,65099.473,-0.56077,1.17225,-1.22112
5.9327,65099.483,-0.5565,1.02198,-1.25472
5.9485,65099.493,-0.5901,0.84238,-1.3268
5.966,65099.503,-0.73426,0.46181,-1.41843
5.9671,65099.513,-0.97311,-0.04887,-1.50273
5.9765,65099.523,-1.15942,-0.35491,-1.54121
5.984,65099.533,-1.32375,-0.67745,-1.49418
5.9935,65099.543,-1.45814,-0.86865,-1.38239
6.0043,65099.553,-1.5968,-0.89858,-1.27243
6.0121,65099.563,-1.69026,-0.87965,-1.24311
6.0269,65099.573,-1.70431,-0.98838,-1.2761
6.0325,65099.583,-1.67316,-1.4563,-1.34451
6.0438,65099.593,-1.56504,-2.25165,-1.41843
6.0521,65099.603,-1.4001,-2.91261,-1.43553
6.0653,65099.613,-1.20524,-3.72139,-1.47952
6.0721,65099.623,-1.10322,-4.41717,-1.47646
6.0884,65099.633,-1.10322,-5.10744,-1.31947
6.0928,65099.643,-1.01831,-5.17342,-1.08551
6.1049,65099.653,-1.16797,-4.98283,-0.66645
6.1137,65099.663,-1.46791,-4.23818,-0.40928
6.1254,65099.673,-1.73608,-2.51676,-0.43677
6.1331,65099.683,-1.85886,-2.18995,-0.52046
6.145,65099.693,-1.71592,-2.47523,-0.74464
6.154,65099.703,-1.37872,-3.48682,-1.04763
6.1663,65099.713,-0.58399,-5.11294,-1.46424
6.1731,65099.723,0.41783,-6.33162,-1.71653
6.1862,65099.733,1.74524,-7.34688,-1.77029
6.1932,65099.743,2.496,-7.82579,-1.70248
6.2052,65099.753,2.98286,-8.38962,-1.69882
6.2152,65099.763,3.18994,-9.10189,-1.84298
6.2273,65099.773,3.29867,-9.9736,-2.06228
6.2345,65099.783,3.33594,-10.58263,-2.12398
6.2514,65099.794,3.25286,-11.10492,-1.97737
6.2566,65099.804,3.07204,-11.31445,-1.89185
6.2674,65099.814,2.64505,-11.03162,-1.93217
6.2758,65099.825,2.2376,-10.43602,-2.23943
6.2927,65099.835,1.86864,-9.75979,-2.68292
6.3056,65099.845,1.73974,-9.06891,-2.9517
6.3167,65099.855,1.84603,-8.90153,-3.06838
6.3308,65099.865,1.9847,-9.21796,-3.01279
6.3327,65099.875,2.13742,-9.81966,-2.99019
6.3358,65099.885,2.43247,-10.36516,-3.11419
6.3487,65099.895,2.88451,-11.01879,-3.34265
6.3546,65099.905,3.17711,-11.31139,-3.52836
6.3693,65099.915,3.26935,-11.09942,-3.51186
6.3745,65099.9249,3.02867,-10.67548,-3.32066
6.3896,65099.935,2.41109,-9.50506,-2.82953
6.3944,65099.9449,1.59863,-7.71217,-2.45507
6.4121,65099.955,0.53695,-5.21801,-1.83626
6.421,65099.966,-0.31032,-2.47462,-1.03603
6.4402,65099.976,-1.00976,0.18937,-0.2529
6.4415,65099.986,-1.38605,1.48929,0.00855
6.4483,65099.996,-1.47524,1.93156,-0.08613
6.4556,65100.0059,-1.23822,1.71897,-0.26389
6.4698,65100.016,-0.76725,1.42576,-0.49724
6.4756,65100.026,-0.49602,1.49662,-0.69211
6.4893,65100.036,-0.51007,2.04151,-0.9108
6.4956,65100.046,-0.74648,2.78677,-1.02809
6.5121,65100.056,-1.16797,3.94252,-1.08245
6.5159,65100.066,-1.53022,4.9926,-0.92668
6.5289,65100.077,-1.89918,6.23571,-0.49908
6.5367,65100.087,-2.07816,6.88201,-0.12584
6.5529,65100.097,-2.17224,7.48554,0.49786
6.56,65100.107,-2.27792,7.70484,1.03358
6.5735,65100.117,-2.45323,8.38229,1.93522
6.5828,65100.127,-2.67987,9.12755,2.59862
6.5886,65100.137,-3.14229,10.43847,3.41107
6.5966,65100.147,-3.73361,11.70418,4.09402
6.6163,65100.157,-4.59859,12.80435,4.66762
6.6204,65100.168,-5.36217,13.60641,4.99016
6.6336,65100.178,-5.9315,14.40665,5.24855
6.6385,65100.189,-6.15447,15.26003,5.46847
6.6506,65100.199,-6.15141,15.98634,5.61385
6.6586,65100.209,-6.0549,16.23497,5.50939
6.6705,65100.219,-5.68166,16.15738,5.30109
6.6804,65100.229,-5.09889,15.74688,5.24183
6.6945,65100.239,-4.3011,14.77866,5.21862
6.7083,65100.249,-3.60838,13.80555,5.12455
6.7121,65100.259,-2.51676,12.49769,4.83622
6.729,65100.269,-1.7037,11.74877,4.51429
6.735,65100.28,-0.66035,10.69075,3.73972
6.7408,65100.29,0.03726,9.99681,3.01279
6.76,65100.3,0.67623,8.81906,2.01158
6.7614,65100.31,0.87415,7.72561,1.13865
6.7712,65100.32,0.82467,6.7745,0.3653
6.7793,65100.33,0.6353,6.22716,0.06658
6.7938,65100.34,0.27611,5.84965,0.00428
6.8008,65100.35,-0.146,5.7232,0.14233
6.8176,65100.36,-0.70188,5.42265,0.50702
6.8347,65100.37,-0.96639,5.16548,0.84299
6.836,65100.38,-0.8375,5.3298,1.0965
6.8454,65100.39,-0.43188,5.59186,1.23639
6.8549,65100.4,0.02871,5.34018,1.39888
6.8611,65100.41,0.28222,4.64807,1.56626
6.8743,65100.42,0.48258,3.25286,1.58397
6.8805,65100.43,0.64691,1.82404,1.39522
6.9002,65100.44,0.91691,0.26267,1.06657
6.9129,65100.45,1.07329,-0.67867,0.62125
6.9151,65100.4598,1.10017,-0.85765,-0.00367
6.9253,65100.47,0.98655,-0.67684,-0.19059
6.9328,65100.48,0.57299,-0.1967,-0.42761
6.9411,65100.49,0.14844,0.12706,-0.56627
6.9528,65100.5,-0.22113,0.19609,-0.36835
6.9591,65100.51,-0.46242,-0.02749,0.19181
6.9713,65100.52,-0.63408,-0.83872,1.28282
6.979,65100.53,-0.65363,-1.46485,2.03113
6.9907,65100.54,-0.70921,-2.43247,2.86679
6.999,65100.55,-0.76419,-3.13801,3.43123
7.0108,65100.56,-0.64935,-3.77393,4.08119
7.0191,65100.57,-0.37324,-4.03476,4.67862
7.0355,65100.58,0.05986,-4.04881,5.42693
7.041,65100.59,0.37629,-3.69696,6.16913
7.0654,65100.601,0.50274,-3.14596,7.14896
7.0717,65100.611,0.39462,-2.80509,7.99989
7.077,65100.621,0.25473,-2.75622,8.7537
7.0829,65100.631,0.30849,-2.92788,9.21429
7.0937,65100.641,0.63286,-3.45261,9.45925
7.1004,65100.651,1.03358,-3.76232,9.58203
7.1135,65100.661,1.3885,-3.52591,9.93389
7.1249,65100.671,1.23822,-2.83869,10.30896
7.1392,65100.682,0.50519,-1.39766,10.78483
7.1453,65100.692,-0.05681,-0.34086,10.95342
7.155,65100.702,-0.49175,0.6463,10.8337
7.1619,65100.712,-0.52107,1.07879,10.33584
7.1742,65100.722,-0.43799,1.34574,9.75124
7.1818,65100.732,-0.64752,1.27915,9.31386
7.1945,65100.742,-1.36589,0.94012,8.80623
7.2027,65100.752,-2.2095,0.59743,8.19415
7.2184,65100.762,-2.97675,0.33231,7.47088
7.223,65100.772,-3.2889,0.15088,7.13063
7.239,65100.782,-3.35365,-0.02321,6.98647
7.2429,65100.792,-3.15268,0.15394,7.11719
7.2537,65100.802,-2.6933,0.45754,7.49226
7.2615,65100.812,-2.27059,0.47037,7.74516
7.2742,65100.822,-1.62979,0.0898,7.79586
7.2826,65100.833,-1.11055,-0.4948,7.56923
7.2948,65100.843,-0.55528,-0.79718,7.09703
7.3027,65100.8528,-0.27,-0.73976,6.65782
7.3168,65100.863,-0.22419,-0.38179,6.19295
7.3263,65100.874,-0.45571,0.1967,5.8356
7.342,65100.884,-0.71593,0.71838,5.4819
7.3537,65100.894,-0.81978,0.71105,5.17403
7.3642,65100.905,-0.4331,0.10201,4.53567
7.3699,65100.915,0.23396,-0.28955,3.8625
7.3807,65100.925,0.78191,-0.47647,3.22048
7.3867,65100.935,1.113,-0.52351,2.62611
7.3981,65100.945,1.25655,-0.32376,1.93339
7.4047,65100.955,1.22356,-0.11668,1.2425
7.4174,65100.965,1.12949,0.04704,0.32254
7.4275,65100.975,1.05069,0.07514,-0.47953
7.4449,65100.985,0.93646,-0.07941,-1.56565
7.4513,65100.995,0.82161,-0.25656,-2.56624
7.4593,65101.006,0.66035,-0.19975,-3.7556
7.4654,65101.016,0.48503,0.08247,-4.47337
7.4775,65101.026,0.18509,0.55405,-5.19541
7.4854,65101.036,-0.06231,0.85704,-5.69998
7.4977,65101.046,-0.20953,0.93829,-6.21067
7.5069,65101.056,-0.17104,0.78741,-6.57291
7.5193,65101.066,0.01649,0.34453,-6.96203
7.5264,65101.076,0.23579,-0.32498,-7.27968
7.5405,65101.086,0.52351,-1.33657,-7.64376
7.5484,65101.096,0.68356,-2.24004,-7.96263
7.559,65101.106,0.72815,-3.37931,-8.42689
7.5665,65101.116,0.58338,-4.09707,-8.81479
7.579,65101.126,0.25107,-3.98101,-8.94368
7.5864,65101.136,-0.15272,-3.38358,-8.73171
7.6121,65101.146,-0.77213,-2.24432,-8.40428
7.6221,65101.1559,-1.28648,-1.18813,-8.1581
7.6243,65101.166,-1.61879,-0.34514,-8.18804
7.634,65101.176,-1.69149,-0.02566,-8.44032
7.6453,65101.187,-1.46424,-0.21258,-8.79341
7.6531,65101.197,-1.15209,-0.64507,-9.04875
7.6609,65101.207,-0.69211,-1.38605,-9.4061
7.6722,65101.217,-0.26939,-2.08305,-9.68099
7.6798,65101.227,0.09774,-2.35061,-9.77018
7.6865,65101.237,0.33109,-2.06472,-9.54905
7.702,65101.247,0.3598,-1.30359,-8.96506
7.7144,65101.258,0.15272,-0.51862,-8.43666
7.7268,65101.268,-0.3934,0.29749,-8.16299
7.7315,65101.278,-1.07451,0.90652,-8.21308
7.7399,65101.288,-1.75624,1.50517,-8.36946
7.7489,65101.299,-2.0464,1.53999,-8.40978
7.7607,65101.309,-2.02135,0.95417,-8.40734
7.7686,65101.319,-1.71348,0.06658,-8.35786
7.7815,65101.329,-1.16736,-1.01587,-8.20881
7.7886,65101.339,-0.70494,-1.60535,-7.98645
7.8024,65101.349,-0.29627,-1.83443,-7.67919
7.8112,65101.359,-0.2364,-1.63956,-7.34321
7.8223,65101.369,-0.64568,-1.21807,-7.06588
7.8288,65101.379,-1.38911,-1.25227,-7.00907
7.841,65101.389,-2.25654,-1.29687,-6.86246
7.8566,65101.399,-2.93887,-0.93462,-6.48556
7.8666,65101.409,-3.29073,-0.44104,-5.68227
7.8867,65101.4189,-3.18811,-0.12095,-4.69511
7.8889,65101.429,-2.67254,0.18021,-3.32433
7.8913,65101.439,-2.0861,0.30543,-2.28464
7.9051,65101.449,-1.32313,0.31398,-1.20035
7.9088,65101.459,-0.76053,-0.12034,-0.56139
7.9264,65101.469,-0.14172,-1.14904,-0.06353
7.934,65101.48,0.37324,-2.14841,0.15577
7.9468,65101.49,0.73243,-2.89306,0.32865
7.9519,65101.5,0.7196,-3.05921,0.59926
7.9612,65101.51,0.37568,-2.57724,0.97983
7.9696,65101.52,-0.04459,-1.7935,1.20646
7.981,65101.53,-0.78741,-0.12767,1.32985
7.9892,65101.54,-1.57725,1.46852,1.28037
8.0011,65101.55,-2.30296,2.78982,1.28037
8.0091,65101.56,-2.66887,3.40374,1.31703
8.024,65101.57,-2.85824,3.80997,1.19974
8.0349,65101.58,-2.7605,4.31698,0.94928
8.0595,65101.591,-2.53937,4.85149,0.76175
8.0612,65101.602,-2.43735,5.16364,0.7367
8.0654,65101.612,-2.50333,5.74824,0.75259
8.0778,65101.622,-2.71102,6.40675,0.72815
8.0871,65101.632,-3.02928,7.06466,0.63652
8.0916,65101.642,-3.28462,7.37925,0.551
8.1047,65101.652,-3.49109,7.42079,0.54
8.1117,65101.662,-3.47155,7.19844,0.71471
8.1267,65101.672,-3.18688,6.77694,1.02137
8.1353,65101.682,-2.80143,6.30779,1.32924
8.1581,65101.692,-2.16674,5.50817,1.74158
8.1613,65101.702,-1.56259,4.98038,1.95477
8.1663,65101.712,-0.97677,4.86432,2.12764
8.1747,65101.722,-0.69455,4.78857,2.25165
8.1898,65101.732,-0.50885,4.40434,2.37443
8.1931,65101.742,-0.50519,4.36646,2.33839
8.2078,65101.752,-0.82528,4.50147,2.23027
8.2111,65101.762,-1.2425,4.38785,2.06534
8.2277,65101.772,-1.49479,4.03538,1.79106
8.2314,65101.782,-1.52472,3.39458,1.56137
8.2429,65101.792,-1.32313,2.66215,1.26266
8.251,65101.802,-1.16064,2.42391,1.15759
8.2654,65101.812,-1.14537,2.62489,1.26327
8.2731,65101.822,-1.27304,3.1539,1.40255
8.2874,65101.832,-1.46669,3.86678,1.6585
8.2949,65101.842,-1.54671,4.23696,1.87413
8.3056,65101.852,-1.38422,4.02316,1.90834
8.3122,65101.8619,-1.05313,3.52958,1.81855
8.3243,65101.872,-0.59559,2.54548,1.57176
8.332,65101.882,-0.35186,1.62979,1.25899
8.349,65101.892,-0.30788,0.65363,0.7251
8.3565,65101.903,-0.32437,0.21197,0.38668
8.3678,65101.913,-0.562,-0.1912,-0.08247
8.3752,65101.923,-0.93157,-0.32132,-0.16432
8.3911,65101.933,-1.26999,-0.34453,0.06842
8.4005,65101.943,-1.32497,-0.26206,0.29077
8.4104,65101.954,-1.10444,-0.2645,0.33353
8.4198,65101.964,-0.84971,-0.46548,0.30238
8.4266,65101.974,-0.61575,-0.78741,0.40134
8.4342,65101.984,-0.44104,-1.01709,0.39889
8.4479,65101.994,-0.29138,-1.21745,0.27978
8.454,65102.004,-0.27367,-1.41476,0.17287
8.4671,65102.014,-0.33842,-1.66827,0.06109
8.4746,65102.024,-0.42333,-1.8497,-0.00611
8.4862,65102.0339,-0.49602,-2.12092,-0.02871
8.4957,65102.044,-0.59254,-2.51738,0.00611
8.5105,65102.054,-0.79901,-3.38114,0.16738
8.517,65102.064,-0.99693,-4.40556,0.41722
8.5271,65102.074,-1.10933,-5.33163,0.82467
8.5345,65102.084,-1.21012,-5.99686,1.4282
8.5463,65102.0939,-1.40499,-6.56436,2.16246
8.5549,65102.105,-1.5351,-6.74334,2.72629
8.5677,65102.115,-1.5742,-6.49961,3.0415
8.577,65102.125,-1.63773,-6.21311,3.17467
8.5886,65102.135,-1.8326,-5.98709,3.20643
8.6093,65102.146,-2.00364,-5.85087,3.24736
8.6117,65102.156,-2.05129,-5.7513,3.24308
8.6169,65102.166,-1.96699,-5.69754,3.12274
8.6312,65102.176,-1.75624,-5.99014,2.7886
8.6378,65102.186,-1.60902,-6.34872,2.46484
8.6512,65102.196,-1.52777,-6.88201,2.07939
8.6583,65102.206,-1.5125,-7.37314,1.72936
8.6739,65102.216,-1.29198,-7.18866,1.34146
8.6803,65102.227,-1.17836,-7.43423,0.89919
8.6918,65102.237,-1.19607,-7.0164,0.25045
8.6961,65102.247,-1.31703,-6.33101,-0.33659
8.7078,65102.257,-1.73791,-5.52161,-0.92913
8.716,65102.267,-2.2376,-4.84355,-1.3042
8.7283,65102.277,-2.70674,-4.37013,-1.63834
8.736,65102.287,-2.89428,-4.21802,-1.86131
8.7479,65102.297,-2.86251,-4.24063,-2.13803
8.7561,65102.307,-2.51371,-4.39701,-2.38176
8.7678,65102.317,-1.7373,-4.36708,-2.67009
8.7772,65102.327,-0.97983,-4.04515,-2.88878
8.7911,65102.337,-0.12889,-3.20765,-3.06838
8.7973,65102.3469,0.13561,-2.42147,-3.03722
8.8102,65102.357,0.07269,-1.21623,-2.86862
8.8175,65102.367,-0.24984,-0.35919,-2.69758
8.8339,65102.377,-0.82955,0.30788,-2.54853
8.8405,65102.387,-1.27915,0.40806,-2.58396
8.8534,65102.397,-1.44409,-0.50519,-2.85457
8.8662,65102.407,-1.14965,-1.8106,-3.25774
8.8712,65102.417,-0.44288,-2.76111,-3.65114
8.8851,65102.427,0.36591,-3.37503,-3.66519
8.8892,65102.437,1.13743,-3.6432,-3.05982
8.9358,65102.447,1.25899,-3.09098,-2.25409
8.9386,65102.457,0.69883,-2.16185,-1.39033
8.945,65102.467,0.00977,-1.46119,-0.92363
8.9459,65102.477,-0.65851,-1.25288,-0.62736
8.9478,65102.487,-0.69578,-1.78922,-0.46487
8.9487,65102.497,-0.12462,-2.91933,-0.19548
8.9625,65102.507,0.50335,-4.37318,0.03665
8.9696,65102.517,1.19607,-5.80017,0.17471
8.9759,65102.527,1.58397,-6.31329,0.14416
8.9896,65102.537,1.74219,-5.86125,0.06109
8.9958,65102.547,1.60719,-4.92052,0.04276
9.0071,65102.5568,1.24494,-3.51858,0.15944
9.0166,65102.5679,0.95539,-2.51676,0.42883
9.0283,65102.5779,0.86621,-2.07877,0.62675
9.0368,65102.588,0.9725,-2.36832,0.72754
9.0532,65102.598,1.38422,-3.42329,1.01648
9.0588,65102.608,1.90162,-4.45809,1.40743
9.072,65102.618,2.32923,-5.18502,1.92178
9.0778,65102.6279,2.43124,-4.96023,2.52837
9.0966,65102.6379,1.94499,-3.0586,3.26507
9.0995,65102.6479,1.14232,-1.14904,3.49598
9.1113,65102.658,-0.10385,1.3158,3.36037
9.1183,65102.668,-1.02137,3.21865,3.10014
9.1299,65102.6779,-1.58764,5.36584,3.02867
9.1377,65102.6879,-1.95171,6.75861,3.18566
9.1541,65102.6978,-2.28708,7.85267,3.53691
9.1576,65102.708,-2.53448,8.60709,3.93642
9.1713,65102.718,-2.73484,9.22223,4.26079
9.1772,65102.7279,-2.86679,9.51911,4.22963
9.1909,65102.738,-2.41353,9.38106,3.81608
9.1974,65102.7479,-2.14902,8.84533,2.94742
9.2093,65102.7579,-1.87719,8.04571,1.82343
9.2172,65102.768,-1.59375,6.97608,0.87048
9.2292,65102.778,-1.04091,5.82032,-0.18265
9.2375,65102.788,-0.38362,4.8912,-0.82711
9.2499,65102.798,0.37324,3.97612,-1.22478
9.2573,65102.808,0.83017,3.40313,-1.34207
9.2754,65102.8179,1.07207,2.79043,-1.43553
9.2873,65102.829,0.94379,2.35244,-1.69026
9.2968,65102.8389,0.83078,2.09588,-2.17163
9.3005,65102.8489,0.86315,2.14841,-2.56747
9.3152,65102.859,0.89492,2.39581,-3.08243
9.3191,65102.8689,0.86193,2.64932,-3.56318
9.3305,65102.879,0.72326,3.45872,-3.58578
9.3385,65102.889,0.32865,4.27789,-3.33655
9.3509,65102.8989,-0.70616,5.15204,-2.96514
9.3588,65102.9089,-1.75746,5.50023,-2.71652
9.3712,65102.919,-2.56563,5.60591,-2.3897
9.3788,65102.929,-2.85518,5.36156,-2.1588
9.3918,65102.939,-2.83441,4.59126,-2.05984
9.4007,65102.949,-2.54303,3.79347,-2.05006
9.4144,65102.96,-1.97615,2.60778,-2.03846
9.4215,65102.97,-1.5632,1.65483,-1.94133
9.4339,65102.98,-1.09528,0.58215,-1.71959
9.4405,65102.9899,-0.80023,0.11668,-1.59253
9.4609,65102.9999,-0.63774,-0.13928,-1.56565
9.4685,65103.01,-0.55955,-0.24129,-1.64017
9.4761,65103.02,-0.46242,-0.3207,-1.71897
9.4819,65103.031,-0.33903,-0.31582,-1.74463
9.4926,65103.041,-0.23274,-0.42394,-1.63468
9.5004,65103.051,-0.09163,-0.68783,-1.4728
9.5147,65103.061,0.0672,-0.80268,-1.33046
9.526,65103.071,0.13378,-0.70372,-1.24433
9.5401,65103.0809,0.06414,-0.48747,-1.20035
9.5427,65103.0909,-0.03054,-0.13073,-1.2254
9.5591,65103.101,-0.09041,0.34941,-1.3158
9.5614,65103.111,-0.06842,0.60292,-1.32985
9.5748,65103.121,0.04215,0.29505,-1.24922
9.5807,65103.131,0.2419,-0.46059,-1.13071
9.5926,65103.1409,0.57482,-1.34146,-0.93646
9.606,65103.1509,0.80695,-2.09221,-0.77274
9.612,65103.161,1.06657,-2.73179,-0.57971
9.6202,65103.171,1.34757,-3.036,-0.47098
9.6348,65103.181,1.62918,-2.93521,-0.4215
9.6402,65103.1909,1.74769,-2.86801,-0.37874
9.6544,65103.2009,1.84542,-3.01523,-0.281
9.6692,65103.2109,1.97615,-3.20399,-0.12217
9.6753,65103.221,2.17407,-3.51248,0.14355
9.681,65103.231,2.33534,-3.80264,0.35736
9.6947,65103.241,2.5693,-4.54545,0.47831
9.7021,65103.251,2.81975,-4.70611,0.3769
9.7174,65103.2609,2.82342,-3.97551,0.19792
9.7299,65103.2709,2.45201,-2.37871,0.17471
9.7335,65103.281,1.84909,-1.45569,0.42577
9.7404,65103.291,1.39766,-0.9951,0.72326
9.7526,65103.301,1.20585,-0.89797,0.92852
9.7604,65103.311,1.2816,-1.19791,0.96089
9.773,65103.321,1.5852,-1.71959,1.02564
9.7804,65103.3309,1.83137,-2.16368,1.19974
9.7958,65103.3409,2.05923,-2.78982,1.61207
9.8012,65103.3519,2.49722,-3.7446,1.67805
9.8134,65103.3619,3.03722,-3.97062,1.36345
9.8212,65103.372,3.38175,-3.91137,1.02381
9.8328,65103.382,3.66275,-3.80203,0.7758
9.8411,65103.392,3.74277,-3.71589,0.77946
9.8558,65103.402,3.64259,-3.56379,0.89858
9.8639,65103.4119,3.5027,-3.30845,1.01159
9.8757,65103.4219,3.31089,-2.73607,1.21684
9.8827,65103.432,3.12335,-2.21683,1.53755
9.8938,65103.442,2.86862,-1.91445,2.01769
9.9037,65103.452,2.70491,-1.89307,2.45995
9.9168,65103.462,2.57052,-2.00303,2.87962
9.9225,65103.473,2.631,-2.1588,3.05555
9.944,65103.483,2.87351,-2.33167,3.12091
9.9453,65103.493,3.11297,-2.57235,3.15939
9.9603,65103.5029,3.45933,-2.80693,3.22537
9.964,65103.5129,3.92053,-2.64688,3.23514
9.9748,65103.523,4.47214,-2.23699,3.4294
9.986,65103.533,4.79835,-2.03174,3.68902
9.9939,65103.543,5.01765,-1.86436,4.1044
10.0018,65103.553,5.10683,-1.76051,4.33898
10.0133,65103.5629,5.14593,-1.64445,4.43733
10.0218,65103.5729,5.14349,-1.53083,4.36585
10.0462,65103.583,5.07507,-1.40132,4.21741
10.05,65103.593,5.07018,-0.93096,4.14594
10.0572,65103.6029,5.07873,-0.36102,4.24429
10.0651,65103.613,5.01765,-0.13867,4.53506
10.0746,65103.623,5.03353,0.2981,4.89853
10.0863,65103.6329,5.01215,0.28527,4.90586
10.0946,65103.643,4.91258,-0.39951,4.46665
10.1025,65103.653,4.75742,-1.34024,3.82951
10.1162,65103.663,4.50208,-2.10871,3.29562
10.1374,65103.674,4.22108,-2.42514,3.07448
10.1401,65103.684,3.88327,-2.26509,2.99568
10.1467,65103.695,3.54302,-1.70492,3.06899
10.1586,65103.705,3.05616,-1.09895,3.17344
10.1647,65103.715,2.65543,-0.81673,3.35487
10.1769,65103.7249,2.36405,-0.98594,3.58089
10.1846,65103.7349,2.31823,-1.6133,3.6603
10.1967,65103.7449,2.4905,-2.47523,3.62121
10.2045,65103.755,2.74706,-3.24369,3.47766
10.2166,65103.765,2.9743,-4.00667,3.29317
10.2246,65103.775,3.05127,-4.65296,3.25713
10.2391,65103.785,3.05372,-5.31208,3.34937
10.2489,65103.795,2.98408,-5.63645,3.47521
10.265,65103.8049,2.76661,-5.76718,3.69085
10.2677,65103.8149,2.51371,-5.56132,3.83318
10.28,65103.825,2.16613,-5.12821,3.9187
10.2875,65103.8349,1.95233,-4.84538,3.84418
10.2971,65103.845,1.72264,-4.74398,3.58395
10.3069,65103.855,1.59741,-4.89792,3.23331
10.3271,65103.8649,1.53999,-5.17464,2.77516
10.3289,65103.8749,1.46974,-5.34568,2.41353
10.3365,65103.885,1.26693,-5.53138,2.18507
10.3488,65103.895,0.97738,-5.64806,2.23454
10.3575,65103.905,0.49114,-5.83071,2.52776
10.3675,65103.915,-0.04215,-5.94189,2.78799
10.3771,65103.9249,-0.50335,-5.87591,2.96209
10.3878,65103.9349,-0.71777,-5.50939,3.02623
10.3988,65103.945,-0.72815,-4.77819,2.88328
10.4088,65103.955,-0.71349,-4.07814,2.65787
10.4179,65103.965,-0.8039,-3.6041,2.45934
10.428,65103.975,-0.89064,-3.45139,2.26936
10.4394,65103.985,-0.97494,-3.56379,2.02746
10.4461,65103.996,-1.09589,-3.91565,1.85275
10.46,65104.007,-1.37384,-4.37135,1.63956
10.4691,65104.017,-1.82343,-4.49291,1.50395
